City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed
294,Krasnovishersk,RU,2021-04-25 02:17:27,60.4078,57.082,40.51,83,100,9.98
295,Alta Floresta,BR,2021-04-25 02:17:27,-9.8756,-56.0861,71.6,93,40,1.39
296,Hohhot,CN,2021-04-25 02:17:28,40.8106,111.6522,57.2,47,20,11.18
297,Alofi,NU,2021-04-25 02:14:28,-19.0595,-169.9187,82.4,83,75,3.44
298,Jurm,AF,2021-04-25 02:17:29,36.8648,70.8342,53.22,39,91,5.19
299,Hailar,CN,2021-04-25 02:17:29,49.2,119.7,52.99,20,91,5.53
300,Sakakah,SA,2021-04-25 02:17:29,29.9697,40.2064,75.2,15,0,6.91
301,Zaysan,KZ,2021-04-25 02:17:30,47.4667,84.8667,40.21,38,20,3.36
302,Aykhal,RU,2021-04-25 02:16:43,66.0,111.5,30.74,91,100,7.47
303,La Rioja,ES,2021-04-25 02:17:30,42.25,-2.5,55.0,87,0,6.91
304,Tateyama,JP,2021-04-25 02:17:31,34.9833,139.8667,69.8,64,75,14.97
305,Nishihara,JP,2021-04-25 02:17:31,26.1842,127.7558,75.2,68,75,14.97
306,Klaksvik,FO,2021-04-25 02:17:31,62.2266,-6.589,41.0,87,20,4.61
307,Manbij,SY,2021-04-25 02:17:32,36.5281,37.9549,60.8,48,0,4.61
308,Qarchak,IR,2021-04-25 02:17:32,35.4394,51.5689,66.2,37,20,1.9
309,Bulle,CH,2021-04-25 02:17:32,46.6195,7.0567,48.99,66,27,1.01
310,Port Hawkesbury,CA,2021-04-25 02:17:33,45.6169,-61.3485,37.99,81,90,3.36
311,Canyon,US,2021-04-25 02:17:33,34.9803,-101.9188,66.0,38,1,3.0
312,North Platte,US,2021-04-25 02:17:34,41.1239,-100.7654,57.2,51,90,13.8
313,Nokaneng,BW,2021-04-25 02:17:34,-19.6667,22.2667,64.18,31,74,4.27
314,Juneau,US,2021-04-25 02:15:19,58.3019,-134.4197,60.8,18,40,6.91
315,Batemans Bay,AU,2021-04-25 02:16:39,-35.7167,150.1833,68.0,52,37,3.56
316,Xuddur,SO,2021-04-25 02:17:35,4.1213,43.8894,73.89,84,92,8.77
317,San Nicolas,PH,2021-04-25 02:17:36,18.1725,120.5953,82.4,65,20,10.36
318,Sitka,US,2021-04-25 02:17:36,57.0531,-135.33,60.8,23,1,10.36
319,Bambous Virieux,MU,2021-04-25 02:17:36,-20.3428,57.7575,78.8,78,75,16.11
320,Mwinilunga,ZM,2021-04-25 02:17:37,-11.7358,24.4293,64.09,79,100,1.72
321,Yuci,CN,2021-04-25 02:17:37,37.6803,112.7319,55.4,58,0,8.95
322,Gunnedah,AU,2021-04-25 02:17:38,-30.9833,150.25,68.0,47,0,2.73
323,Sola,VU,2021-04-25 02:17:38,-13.8833,167.55,83.23,74,100,16.69
324,Naze,JP,2021-04-25 02:17:39,28.3667,129.4833,77.0,53,20,17.27
325,Moree,AU,2021-04-25 02:17:39,-29.4667,149.85,71.6,26,0,10.36
326,Tanggu,CN,2021-04-25 02:17:40,39.0211,117.6469,62.6,45,0,4.47
327,Mayo,US,2021-04-25 02:17:40,38.8876,-76.5119,53.01,87,90,8.68
328,Korce,AL,2021-04-25 02:17:41,40.6186,20.7808,43.23,96,100,3.11
329,Pisco,PE,2021-04-25 02:17:41,-13.7,-76.2167,68.0,83,0,9.22
330,Chernyshevskiy,RU,2021-04-25 02:17:42,63.0128,112.4714,31.73,97,100,5.75
331,Kirakira,SB,2021-04-25 02:17:42,-10.4544,161.9205,82.56,76,100,2.35
332,Shu,KZ,2021-04-25 02:17:43,43.5983,73.7614,50.0,54,69,7.2
333,Adre,TD,2021-04-25 02:17:43,13.4667,22.2,81.95,15,99,13.22
334,Saint-Pierre,RE,2021-04-25 02:14:19,-21.3393,55.4781,77.0,78,75,23.02
335,Soro,IN,2021-04-25 02:17:44,21.2881,86.6858,89.04,42,2,13.29
336,Kloulklubed,PW,2021-04-25 02:17:44,7.0419,134.2556,86.0,74,75,16.11
337,Shirokiy,RU,2021-04-25 02:17:45,49.758,129.523,43.88,23,0,13.87
338,Santa Rosa,PH,2021-04-25 02:17:45,14.3122,121.1114,87.8,62,20,8.05
339,Porbandar,IN,2021-04-25 02:17:45,21.6422,69.6093,78.8,73,75,8.05
340,Nieves,PH,2021-04-25 02:17:46,15.3274,120.9485,87.8,58,75,11.5
341,Tuatapere,NZ,2021-04-25 02:17:46,-46.1333,167.6833,44.01,82,41,14.0
342,Maldonado,UY,2021-04-25 02:17:46,-34.6667,-54.9167,66.2,72,75,16.11
343,Angol,CL,2021-04-25 02:17:47,-37.8,-72.7167,54.99,62,0,5.55
344,Tala,EG,2021-04-25 02:17:47,30.6803,30.9429,59.7,47,4,2.71
345,Harbour Breton,CA,2021-04-25 02:17:48,47.4833,-55.7983,36.14,92,14,14.25
346,Havre-Saint-Pierre,CA,2021-04-25 02:17:48,50.2334,-63.5986,35.6,93,1,11.5
347,Dubna,RU,2021-04-25 02:17:48,56.7333,37.1667,33.82,85,100,13.02
348,Ozernovskiy,RU,2021-04-25 02:17:49,51.5,156.5167,33.8,98,100,5.95
349,Verkhnevilyuysk,RU,2021-04-25 02:17:49,63.4453,120.3167,34.97,89,100,4.43
350,Popondetta,PG,2021-04-25 02:15:01,-8.7537,148.2534,83.43,77,100,2.55
351,Dudinka,RU,2021-04-25 02:17:49,69.4058,86.1778,13.96,89,50,11.68
352,Muravlenko,RU,2021-04-25 02:17:50,63.7898,74.523,32.76,99,100,6.31
353,Peno,RU,2021-04-25 02:17:50,56.9262,32.7426,30.92,84,100,10.49
354,New Norfolk,AU,2021-04-25 02:17:51,-42.7826,147.0587,62.01,73,94,5.01
355,Nago,JP,2021-04-25 02:17:51,26.5881,127.9761,75.2,60,75,16.11
356,Nemuro,JP,2021-04-25 02:17:52,43.3236,145.575,35.6,87,75,9.22
357,Krasnoselkup,RU,2021-04-25 02:17:52,65.7,82.4667,31.59,92,100,6.96
358,Biak,ID,2021-04-25 02:15:13,-0.9131,122.8766,82.9,66,88,5.37
359,Palauig,PH,2021-04-25 02:17:53,15.435,119.9045,83.01,61,7,7.34
360,Tiznit,MA,2021-04-25 02:17:53,29.5833,-9.5,55.33,73,0,1.81
361,Tubuala,PA,2021-04-25 02:17:54,9.5167,-79.0333,78.8,78,40,3.44
362,Puerto Baquerizo Moreno,EC,2021-04-25 02:17:55,-0.9,-89.6,75.78,86,83,9.42
363,Tautira,PF,2021-04-25 02:17:21,-17.7333,-149.15,75.2,88,75,9.22
364,Moerai,PF,2021-04-25 02:17:55,-22.4333,-151.3333,76.26,67,33,11.32
365,Corvallis,US,2021-04-25 02:13:29,44.5646,-123.262,50.0,100,90,8.05
366,Maun,BW,2021-04-25 02:17:56,-19.9833,23.4167,55.4,67,0,5.75
367,Kindersley,CA,2021-04-25 02:17:56,51.4668,-109.1682,41.0,20,20,2.3
368,Indianola,US,2021-04-25 02:14:07,41.3581,-93.5574,51.8,40,20,6.91
369,Kurumkan,RU,2021-04-25 02:17:57,54.3,110.3,47.71,41,100,3.2
370,Chiang Klang,TH,2021-04-25 02:17:57,19.2938,100.8617,86.0,79,100,2.3
371,Rehoboth,NA,2021-04-25 02:17:58,-23.3167,17.0833,60.46,37,1,3.13
372,Jumla,NP,2021-04-25 02:17:58,29.2747,82.1838,54.19,33,0,3.85
373,Mingshui,CN,2021-04-25 02:17:59,36.7167,117.5,63.0,53,98,3.0
374,Prainha,BR,2021-04-25 02:17:59,-1.8,-53.48,74.98,95,100,2.77
375,Pacific Grove,US,2021-04-25 02:16:46,36.6177,-121.9166,57.2,67,1,8.05
376,College,US,2021-04-25 02:17:59,64.8569,-147.8028,62.6,20,20,0.27
377,Conceicao Da Barra,BR,2021-04-25 02:18:00,-18.5933,-39.7322,72.68,92,0,3.98
378,Foz Do Iguacu,BR,2021-04-25 02:17:57,-25.5478,-54.5881,66.2,100,90,3.44
379,Ust-Uda,RU,2021-04-25 02:18:00,54.1742,103.0304,38.39,73,100,3.8
380,Cradock,ZA,2021-04-25 02:18:01,-32.1642,25.6192,57.24,35,41,3.36
381,Sami,GM,2021-04-25 02:18:01,13.5833,-15.2,76.46,32,9,10.27
382,Kidal,ML,2021-04-25 02:18:01,18.4411,1.4078,83.64,8,0,6.42
383,Monticello,US,2021-04-25 02:13:36,45.3055,-93.7941,42.01,42,1,4.81
384,San Esteban,HN,2021-04-25 02:18:02,15.2,-85.75,80.6,54,40,4.14
385,Goderich,CA,2021-04-25 02:18:02,43.7501,-81.7165,48.2,71,100,4.61
386,El Dovio,CO,2021-04-25 02:18:03,4.5079,-76.2362,71.6,78,40,5.75
387,San Rafael,AR,2021-04-25 02:16:36,-34.6177,-68.3301,59.56,63,2,4.18
388,Chokurdakh,RU,2021-04-25 02:18:03,70.6333,147.9167,13.33,80,1,7.76
389,Henties Bay,NA,2021-04-25 02:18:04,-22.116,14.2845,60.01,95,2,4.0
390,Ensley,US,2021-04-25 02:18:04,30.5188,-87.2728,75.99,88,90,12.66
391,Floro,NO,2021-04-25 02:18:04,61.5996,5.0328,39.2,60,90,10.36
392,Namibe,AO,2021-04-25 02:14:10,-15.1961,12.1522,77.29,80,53,1.81
393,Awbari,LY,2021-04-25 02:18:05,26.5921,12.7805,70.07,37,0,12.08
394,Ambilobe,MG,2021-04-25 02:18:05,-13.2,49.05,71.31,91,88,3.02
395,Bandipur,NP,2021-04-25 02:18:06,27.9333,84.4167,75.38,19,2,2.46
396,Shuangyang,CN,2021-04-25 02:18:07,43.5242,125.6736,57.2,18,0,6.71
397,Dunedin,NZ,2021-04-25 02:18:08,-45.8742,170.5036,54.0,59,68,21.0
398,Vologda,RU,2021-04-25 02:15:12,59.2187,39.8886,43.93,83,100,15.01
399,Nuevo Progreso,MX,2021-04-25 02:18:08,23.1667,-97.95,75.99,91,100,5.01
400,Calama,CL,2021-04-25 02:18:08,-22.4667,-68.9333,51.8,54,0,9.22
401,Laguna,US,2021-04-25 02:14:19,38.421,-121.4238,62.01,55,20,10.36
402,Erenhot,CN,2021-04-25 02:18:09,43.6475,111.9767,63.36,42,100,18.75
403,Sembe,CG,2021-04-25 02:18:09,1.6481,14.5806,69.84,95,70,1.95
404,Ahar,IR,2021-04-25 02:18:10,38.4774,47.0699,49.89,86,25,2.17
405,Mecca,SA,2021-04-25 02:18:10,21.4267,39.8261,82.74,38,98,1.81
406,Ostersund,SE,2021-04-25 02:18:10,63.1792,14.6357,27.0,74,20,10.36
407,Ngoro,ID,2021-04-25 02:18:11,-7.6839,112.258,82.4,83,40,4.61
408,Fortuna,US,2021-04-25 02:18:11,40.5982,-124.1573,55.0,62,40,12.66
409,Eidsvag,NO,2021-04-25 02:18:11,62.7767,8.0668,33.8,93,90,4.61
410,Iracoubo,GF,2021-04-25 02:18:12,5.4802,-53.2011,77.97,87,100,11.36
411,Octeville,FR,2021-04-25 02:18:12,49.6261,-1.6435,48.99,93,75,16.11
412,Teshie,GH,2021-04-25 02:18:12,5.5836,-0.1072,78.8,83,20,11.5
413,Kabarnet,KE,2021-04-25 02:18:13,0.4919,35.743,60.8,82,0,3.44
414,Yatou,CN,2021-04-25 02:15:49,37.15,122.3833,57.49,49,90,14.97
415,Udankudi,IN,2021-04-25 02:18:14,8.4333,78.0167,82.4,78,20,2.3
416,Tygda,RU,2021-04-25 02:18:14,53.1167,126.3333,47.95,32,62,7.83
417,Hambantota,LK,2021-04-25 02:18:14,6.1241,81.1185,75.2,100,20,1.14
418,Yulara,AU,2021-04-25 02:18:15,-25.2406,130.9889,71.6,30,0,19.57
419,Sambava,MG,2021-04-25 02:18:15,-14.2667,50.1667,74.48,90,95,10.78
420,Canavieiras,BR,2021-04-25 02:18:16,-15.675,-38.9472,74.43,87,0,3.62
421,Balkanabat,TM,2021-04-25 02:18:16,39.5108,54.3671,69.53,46,75,4.83
422,Thanh Hoa,VN,2021-04-25 02:18:16,19.8,105.7667,85.21,75,94,9.1
423,Meulaboh,ID,2021-04-25 02:18:17,4.1363,96.1285,79.3,77,69,2.53
424,Ulaanbaatar,MN,2021-04-25 02:15:00,47.9077,106.8832,37.4,75,75,29.08
425,Roatan,HN,2021-04-25 02:18:17,16.3244,-86.5366,82.4,83,1,20.71
426,Viedma,AR,2021-04-25 02:18:17,-40.8135,-62.9967,57.65,64,83,5.82
427,Nanortalik,GL,2021-04-25 02:14:07,60.1432,-45.2371,40.05,76,98,13.49
428,Bastia,FR,2021-04-25 02:18:18,42.6667,9.3333,55.99,71,0,5.75
429,Kahului,US,2021-04-25 02:18:18,20.8947,-156.47,80.6,61,40,23.02
430,Vila Franca Do Campo,PT,2021-04-25 02:18:19,37.7167,-25.4333,59.0,77,40,20.71
431,Afua,BR,2021-04-25 02:18:19,-0.1567,-50.3867,75.11,92,98,4.45
432,Kathu,TH,2021-04-25 02:18:20,7.9178,98.3332,87.01,79,40,9.22
433,Margate,GB,2021-04-25 02:18:20,51.3813,1.3862,45.0,80,0,4.0
434,Ostrovnoy,RU,2021-04-25 02:18:20,68.0531,39.5131,34.27,99,100,4.21
435,Itarema,BR,2021-04-25 02:18:21,-2.9248,-39.9167,77.95,88,97,8.86
436,Xichang,CN,2021-04-25 02:18:21,27.8964,102.2634,73.0,52,11,2.66
437,Gouyave,GD,2021-04-25 02:18:22,12.1646,-61.7296,80.6,78,20,14.97
438,Tarko-Sale,RU,2021-04-25 02:18:22,64.9225,77.785,37.0,87,98,7.99
439,Jalu,LY,2021-04-25 02:16:03,29.0331,21.5482,60.69,83,0,17.58
440,Bairiki,KI,2021-04-25 02:18:23,1.3292,172.9752,82.4,78,40,5.75
441,Washington,US,2021-04-25 02:13:36,47.5001,-120.5015,52.0,63,100,1.01
442,Yurginskoye,RU,2021-04-25 02:18:23,56.8189,67.3921,43.41,49,100,10.47
443,Ribeira Brava,PT,2021-04-25 02:18:24,32.65,-17.0667,57.99,84,89,14.7
444,Merauke,ID,2021-04-25 02:18:24,-8.4667,140.3333,81.75,76,86,11.39
445,Uray,RU,2021-04-25 02:18:24,60.1247,64.7758,41.36,71,100,8.34
446,Ranau,MY,2021-04-25 02:18:25,5.9538,116.6641,87.8,70,20,4.61
447,Auch,FR,2021-04-25 02:18:25,43.65,0.5833,55.0,60,82,3.0
448,Noumea,NC,2021-04-25 02:15:11,-22.2763,166.4572,81.0,83,90,5.75
449,Casale Monferrato,IT,2021-04-25 02:18:26,45.1334,8.4571,55.0,69,14,0.81
450,Kilindoni,TZ,2021-04-25 02:18:26,-7.9139,39.6668,78.85,84,100,8.9
451,Hay River,CA,2021-04-25 02:18:27,60.8156,-115.7999,24.8,58,99,10.36
452,Puerto Colombia,CO,2021-04-25 02:18:27,10.9878,-74.9547,80.6,83,20,4.61
453,Tecolutilla,MX,2021-04-25 02:18:27,18.2833,-93.3167,86.0,70,1,5.61
454,Manaure,CO,2021-04-25 02:18:28,11.7751,-72.4445,80.62,72,14,17.81
455,Hargeysa,SO,2021-04-25 02:18:29,9.56,44.065,69.78,71,56,10.8
456,Nelson Bay,AU,2021-04-25 02:15:29,-32.7167,152.15,69.8,56,0,5.75
457,Funtua,NG,2021-04-25 02:18:29,11.5233,7.3081,74.73,59,97,9.82
458,Batouri,CM,2021-04-25 02:18:30,4.4333,14.3667,67.53,93,46,1.92
459,Fuente De Oro,CO,2021-04-25 02:18:30,3.4594,-73.6128,75.69,84,82,2.98
460,Hervey Bay,AU,2021-04-25 02:18:31,-25.2986,152.8535,78.01,57,2,5.99
461,Peleduy,RU,2021-04-25 02:18:32,59.6289,112.7406,34.41,88,100,3.24
462,Rio Gallegos,AR,2021-04-25 02:15:58,-51.6226,-69.2181,39.2,87,0,4.61
463,Iralaya,HN,2021-04-25 02:18:32,15.0,-83.2333,77.97,74,3,9.08
464,Odweyne,SO,2021-04-25 02:18:33,9.4092,45.064,72.57,70,6,3.13
465,Komsomolskiy,UZ,2021-04-25 02:18:33,40.4272,71.7189,60.8,39,0,4.61
466,Abalak,RU,2021-04-25 02:18:34,58.1286,68.5944,42.8,54,100,7.29
467,Faya,SA,2021-04-25 02:18:34,18.3851,42.4509,60.8,72,0,4.85
468,Hualmay,PE,2021-04-25 02:18:35,-11.0964,-77.6139,66.7,86,5,8.95
469,Kismayo,SO,2021-04-25 02:18:35,-0.3582,42.5454,81.03,75,98,8.57
470,Omsukchan,RU,2021-04-25 02:18:36,62.5333,155.8,12.96,78,100,8.41
471,Staroutkinsk,RU,2021-04-25 02:18:36,57.2302,59.3348,36.55,94,100,9.04
472,Takapau,NZ,2021-04-25 02:18:37,-40.0333,176.35,62.01,55,0,13.0
473,Uniao,BR,2021-04-25 02:18:37,-4.5858,-42.8642,77.0,94,90,5.75
474,Burgeo,CA,2021-04-25 02:18:37,47.6167,-57.6152,33.98,89,6,12.1
475,Taguatinga,BR,2021-04-25 02:18:38,-12.3857,-46.5711,76.73,73,65,3.29
476,Bilibino,RU,2021-04-25 02:18:38,68.0546,166.4372,29.98,87,100,4.34
477,Panguna,PG,2021-04-25 02:18:39,-6.3164,155.4848,81.23,60,100,3.29
478,Mulege,MX,2021-04-25 02:18:39,26.8833,-111.9833,72.81,35,1,3.49
479,Saint Stephen,GB,2021-04-25 02:18:39,50.3333,-4.9,48.2,53,8,13.8
480,Labuhan,ID,2021-04-25 02:18:40,-6.8844,112.2051,82.36,72,25,7.02
481,Locri,IT,2021-04-25 02:18:40,38.2414,16.2623,57.99,82,20,9.22
482,Syracuse,IT,2021-04-25 02:18:40,37.0881,15.2792,51.01,93,0,4.61
483,Mnogovershinnyy,RU,2021-04-25 02:18:41,53.9353,139.9242,27.91,58,58,12.97
484,Wilmington,US,2021-04-25 02:16:41,34.2257,-77.9447,69.8,73,1,12.66
485,Necochea,AR,2021-04-25 02:16:10,-38.5473,-58.7368,59.0,79,0,5.99
486,Luanda,AO,2021-04-25 02:16:00,-8.8368,13.2343,75.2,94,40,1.14
487,Bredy,RU,2021-04-25 02:18:42,52.4153,60.3411,42.78,86,78,9.95
488,Ravar,IR,2021-04-25 02:18:42,31.2656,56.8055,73.87,32,100,3.13
489,Lata,PT,2021-04-25 02:18:42,40.1629,-8.3327,59.0,88,20,4.61
490,Suleja,NG,2021-04-25 02:18:43,9.1758,7.1808,78.8,89,20,5.75
491,Roma,US,2021-04-25 02:18:43,43.2128,-75.4557,54.0,50,1,4.59
492,Shiyan,CN,2021-04-25 02:18:43,32.6475,110.7781,55.72,87,100,1.41
493,Lanzhou,CN,2021-04-25 02:18:44,36.0564,103.7922,44.6,81,90,6.71
494,Topeka,US,2021-04-25 02:18:44,39.0483,-95.678,57.2,51,1,6.02
495,Clyde River,CA,2021-04-25 02:16:45,70.4692,-68.5914,15.8,100,90,5.75
496,Daru,PG,2021-04-25 02:18:44,-9.0763,143.2092,77.68,87,100,6.46
497,Miramar,US,2021-04-25 02:18:45,25.9873,-80.2323,80.6,78,1,6.91
498,Bowen,AU,2021-04-25 02:18:45,-20.0167,148.2333,77.0,78,90,12.66
499,Mount Isa,AU,2021-04-25 02:18:46,-20.7333,139.5,84.2,34,7,14.97
500,Sorland,NO,2021-04-25 02:18:46,67.667,12.6934,36.52,57,83,18.86
501,Kenora,CA,2021-04-25 02:18:46,49.8167,-94.4337,33.8,34,20,3.44
502,Saldanha,ZA,2021-04-25 02:18:47,-33.0117,17.9442,59.0,88,100,4.61
503,Obidos,BR,2021-04-25 02:18:47,-1.9175,-55.5181,74.66,95,99,2.57
504,Pangkalanbuun,ID,2021-04-25 02:18:47,-2.6833,111.6167,88.7,54,39,3.04
505,Chengde,CN,2021-04-25 02:18:48,40.9725,117.9361,59.45,46,100,4.7
506,Kenai,US,2021-04-25 02:18:48,60.5544,-151.2583,55.4,35,1,6.91
507,Bagotville,AU,2021-04-25 02:18:48,-28.9833,153.4167,73.4,60,40,6.91
508,Atar,MR,2021-04-25 02:18:49,20.5169,-13.0499,77.7,16,0,4.97
509,Kodinsk,RU,2021-04-25 02:18:49,58.6881,99.1844,35.28,99,100,3.13
510,Benghazi,LY,2021-04-25 02:18:15,32.1167,20.0667,62.71,78,100,20.62
511,Mapiri,BO,2021-04-25 02:18:50,-15.25,-68.1667,69.19,98,91,0.51
512,Vostok,RU,2021-04-25 02:18:50,46.4856,135.8833,37.92,37,86,12.95
513,Sebina,BW,2021-04-25 02:18:50,-20.8667,27.25,58.69,39,4,5.88
514,Saint-Louis,SN,2021-04-25 02:18:51,16.3333,-15.0,72.82,44,3,12.33
515,Maragogi,BR,2021-04-25 02:18:51,-9.0122,-35.2225,77.54,79,11,5.12
516,Dapaong,TG,2021-04-25 02:18:51,10.8639,0.205,81.18,59,100,13.02
517,Odesskoye,RU,2021-04-25 02:18:52,54.2111,72.9651,44.1,44,100,15.23
518,Greenfield,US,2021-04-25 02:18:52,42.9614,-88.0126,53.6,62,90,16.11
519,Novikovo,RU,2021-04-25 02:18:53,51.1537,37.8879,34.03,72,6,11.59
520,Hun,LY,2021-04-25 02:18:53,29.1268,15.9477,58.28,78,0,9.64
521,Zelenoborskiy,RU,2021-04-25 02:18:54,66.845,32.3622,30.0,100,100,10.6
522,Rocha,UY,2021-04-25 02:18:54,-34.4833,-54.3333,62.85,84,99,14.45
523,Kiama,AU,2021-04-25 02:18:54,-34.6833,150.8667,66.99,67,13,1.99
524,Port Shepstone,ZA,2021-04-25 02:18:55,-30.7414,30.455,65.68,78,0,6.33
525,North Myrtle Beach,US,2021-04-25 02:18:55,33.816,-78.68,66.2,82,75,23.02
526,Teguldet,RU,2021-04-25 02:18:55,57.3064,88.1667,36.52,85,100,6.58
527,Cleveland,US,2021-04-25 02:18:56,41.4995,-81.6954,52.0,76,75,4.43
528,Chuy,UY,2021-04-25 02:18:56,-33.6971,-53.4616,63.5,93,97,9.86
529,Awjilah,LY,2021-04-25 02:18:56,29.1081,21.2869,60.53,83,0,17.9
530,Victor Harbor,AU,2021-04-25 02:18:57,-35.5667,138.6167,66.0,59,51,1.99
531,Malbork,PL,2021-04-25 02:18:57,54.0359,19.0266,35.01,66,62,4.61
532,Olavarria,AR,2021-04-25 02:18:58,-36.8927,-60.3225,54.0,79,1,8.57
533,Thunder Bay,CA,2021-04-25 02:18:02,48.4001,-89.3168,32.0,69,20,3.44
534,Chifeng,CN,2021-04-25 02:18:58,42.2683,118.9636,52.57,36,100,2.55
535,Acapulco,MX,2021-04-25 02:14:34,16.8634,-99.8901,80.6,74,20,3.44
536,Baiyin,CN,2021-04-25 02:16:24,36.5583,104.2081,44.6,81,90,6.71
537,Atambua,ID,2021-04-25 02:18:59,-9.1061,124.8925,82.02,58,21,3.13
538,Aswan,EG,2021-04-25 02:18:59,24.0934,32.907,78.57,14,0,9.13
539,Sept-Iles,CA,2021-04-25 02:19:00,50.2001,-66.3821,42.01,75,1,11.5
540,Novosemeykino,RU,2021-04-25 02:19:00,53.3833,50.3667,41.0,81,40,11.18
541,Uyuni,BO,2021-04-25 02:17:06,-20.4597,-66.825,40.6,31,0,9.17
542,Stornoway,GB,2021-04-25 02:19:01,58.2093,-6.3865,37.4,93,100,1.14
543,Auki,SB,2021-04-25 02:19:01,-8.7676,160.7034,83.68,76,65,4.34
544,Tomatlan,MX,2021-04-25 02:19:01,19.9333,-105.25,74.95,69,100,3.62
545,Teavaro,PF,2021-04-25 02:19:02,-17.5,-149.7667,75.2,88,75,9.22
546,Ayorou,NE,2021-04-25 02:14:26,14.7308,0.9174,85.59,8,3,7.56
547,Lavrentiya,RU,2021-04-25 02:19:02,65.5833,-171.0,33.73,92,93,1.23
548,San Policarpo,PH,2021-04-25 02:19:02,12.1791,125.5072,82.33,73,44,6.87
549,Urusha,RU,2021-04-25 02:19:03,54.05,122.9,48.2,34,65,4.65
550,Cedar City,US,2021-04-25 02:17:32,37.6775,-113.0619,64.4,14,1,26.46
551,Denpasar,ID,2021-04-25 02:17:14,-8.65,115.2167,86.0,79,20,8.05
552,Collie,AU,2021-04-25 02:19:04,-33.3667,116.15,71.46,54,0,3.4
553,Yarada,IN,2021-04-25 02:19:04,17.65,83.2667,82.4,83,20,2.3
554,Razdolinsk,RU,2021-04-25 02:19:04,58.4211,94.6658,33.84,98,100,7.31
555,Randfontein,ZA,2021-04-25 02:19:05,-26.1844,27.702,54.0,50,0,3.44
556,Umm Lajj,SA,2021-04-25 02:17:16,25.0213,37.2685,77.16,72,0,4.76
557,Palasa,IN,2021-04-25 02:19:06,18.7667,84.4167,85.39,58,1,8.68
558,Palaikastron,GR,2021-04-25 02:19:06,35.2,26.25,61.45,88,99,12.24
559,Newtownards,GB,2021-04-25 02:19:06,54.5924,-5.6909,46.4,81,17,3.44
560,Fairbanks,US,2021-04-25 02:15:34,64.8378,-147.7164,62.6,26,1,4.61
561,Ewa Beach,US,2021-04-25 02:16:41,21.3156,-158.0072,82.0,50,90,11.5
562,Moose Jaw,CA,2021-04-25 02:19:07,50.4001,-105.5344,39.2,26,57,9.22
563,Berlevag,NO,2021-04-25 02:19:07,70.8578,29.0864,33.75,77,100,18.28
564,Kieta,PG,2021-04-25 02:17:25,-6.2167,155.6333,83.57,69,100,4.09
565,La Asuncion,VE,2021-04-25 02:19:08,11.0333,-63.8628,66.2,100,75,18.41
566,Korla,CN,2021-04-25 02:19:08,41.7597,86.1469,44.92,48,76,18.43
567,Olafsvik,IS,2021-04-25 02:19:09,64.8945,-23.7142,41.67,93,100,17.31
568,Zhangjiakou,CN,2021-04-25 02:19:09,40.81,114.8794,58.59,52,100,10.58
569,Bulaevo,KZ,2021-04-25 02:19:10,54.9056,70.4439,43.05,46,100,14.83
570,Lerwick,GB,2021-04-25 02:19:10,60.1545,-1.1494,39.2,81,100,4.61
571,Pedernales,DO,2021-04-25 02:19:10,18.0384,-71.744,79.2,71,5,5.21
572,Ati,TD,2021-04-25 02:19:11,13.2154,18.3353,80.24,43,68,9.1
573,Port Hardy,CA,2021-04-25 02:15:10,50.6996,-127.4199,50.0,81,90,3.44
574,Gambo,CF,2021-04-25 02:19:11,4.6482,22.2633,68.07,98,100,2.19
575,Nassau,US,2021-04-25 02:19:12,40.7507,-73.5829,59.0,54,20,5.75
576,Arman,RU,2021-04-25 02:19:12,59.7,150.1667,25.54,58,100,10.25
